country_name,year,region_name_harmonized,HD_size_dejure_mean,HL_IMR,HL_U5MR,ED_educ_years_mean,WL_wealth_mean,gdp_pc
Cameroon,2011,Centre + Sud,4.71,52.59,102.71,7.54,33.71,2656.021
Cameroon,2011,Ouest,5.12,46.19,100.92,7.42,32.58,2614.496
Cameroon,2011,Nord-Ouest,5.05,35.34,57.95,7.29,27.42,2627.718
Cameroon,2011,Est,4.79,44.24,92.24,5.54,24.47,2611.617
Cameroon,2011,Sud-Ouest,4.19,79.73,115.44,8.0,34.48,2665.691
Cameroon,2011,Yaounde,4.41,54.24,69.84,9.66,55.16,2614.496
Honduras,2011,Atlantida,4.26,21.29,26.54,8.06,61.23,4847.452
Honduras,2011,Colon,4.66,16.16,19.75,7.23,58.12,3879.536
Honduras,2011,Comayagua,4.39,29.37,33.58,7.26,57.34,4803.087
Honduras,2011,Copan,4.52,25.09,34.55,5.76,48.48,4527.476
Honduras,2011,Cortes,4.1,20.92,25.46,8.06,68.42,5324.117
Honduras,2011,Choluteca,4.66,17.84,24.71,6.77,43.12,2780.654
Honduras,2011,El Paraiso,4.71,25.32,33.79,6.76,42.29,3823.753
Honduras,2011,Francisco Morazan,4.25,17.07,20.8,8.98,64.27,5510.626
Honduras,2011,Intibuca,5.02,32.71,41.1,5.97,36.96,2626.516
Honduras,2011,La Paz,4.86,25.38,37.31,6.64,41.81,4450.746
Honduras,2011,Lempira,5.17,24.14,30.65,5.1,34.05,2845.569
Honduras,2011,Ocotepeque,4.37,26.27,31.98,5.95,50.8,2677.796
Honduras,2011,Olancho,4.85,21.55,25.95,6.6,46.97,3763.379
Honduras,2011,Santa Barbara,4.27,18.82,19.24,6.39,51.22,4056.054
Honduras,2011,Valle,4.43,29.47,38.64,7.46,47.36,3125.776
Honduras,2011,Yoro,4.61,34.64,38.77,7.02,55.85,3583.732
Benin,2011,Atacora + Donga,6.523333,48.135,85.515,1.431667,22.98167,1235.317
Benin,2011,Atlantique + Littoral,4.255,46.39,68.71333,4.866667,43.06167,1658.783
Benin,2011,Borgou + Alibori,6.026667,52.27833,91.26833,1.79,25.91333,2336.533
Benin,2011,Mono + Couffo,4.838333,45.285,77.975,2.198333,22.31667,2167.168
Benin,2011,Oueme + Plateau,4.846667,35.11833,64.81,2.741667,30.635,2478.494
Benin,2011,Zou + Collines,4.621667,51.65833,95.09667,2.445,24.32,980.2839
Cote d'Ivoire,2011,Center,5.379444,70.745,124.2228,3.115556,31.89889,2756.681
Cote d'Ivoire,2011,Center North,5.425556,42.82,81.43167,2.806111,38.24222,2756.681
Cote d'Ivoire,2011,North East,4.699444,76.85611,128.0622,2.378889,26.31833,2759.304
Cote d'Ivoire,2011,Center East,4.687222,69.765,135.9722,3.636667,37.12944,2776.998
Cote d'Ivoire,2011,South + Abidjan,5.014444,69.085,103.3689,4.678889,49.46778,2760.915
Cote d'Ivoire,2011,South West,4.365,53.59722,77.80778,2.383889,25.32444,2747.196
Cote d'Ivoire,2011,Center West,5.327778,41.33167,70.18111,2.834444,32.09833,2756.681
Cote d'Ivoire,2011,North West,6.941667,109.1406,174.6722,1.020556,31.1,2741.665
Congo Democratic Republic,2011,Kinshasa,5.836667,50.73333,80.16333,10.00667,53.67667,697.1405
Congo Democratic Republic,2011,Bandundu,5.25,60.17667,94.91333,5.873333,12.36333,655.1643
Congo Democratic Republic,2011,Bas-Congo,4.61,88.50667,132.7967,5.956667,18.91333,782.1097
Congo Democratic Republic,2011,Equateur,5.523333,74.94,144.43,4.496667,11.80333,646.4648
Congo Democratic Republic,2011,Kasai-Occidental,5.386667,69.52333,124.6433,5.07,10.69333,658.647
Congo Democratic Republic,2011,Kasai-Oriental,5.483333,70.78,133.5733,5.903333,15.35333,636.1639
Congo Democratic Republic,2011,Katanga,5.3,82.69667,133.6733,5.52,23.06,660.209
Congo Democratic Republic,2011,Maniema,5.433333,84.26333,142.35,5.366667,16.59667,636.1639
Congo Democratic Republic,2011,Nord-Kivu,5.433333,40.88333,60.81,4.82,18.11,638.9962
Congo Democratic Republic,2011,Orientale,4.88,72.88333,128.8167,4.37,16.3,642.2286
Congo Democratic Republic,2011,Sud-Kivu,5.603333,83.94667,136.6067,4.583333,15.97333,642.501
Colombia,2011,Atlantica,4.3,18.24,22.77,9.15,58.736,7926.312
Colombia,2011,Central,3.576,13.08,15.778,9.132,67.968,8204.217
Colombia,2011,Pacifica,3.62,15.764,20.744,9.086,65.21,6353.225
Colombia,2011,Territorios Nacionales,3.682,17.472,20.72,8.354,57.388,14226.47
Egypt,2011,Urban Governorates,3.73,23.745,26.91,6.28,81.0,9995.005
Egypt,2011,Lower Egypt,4.28,17.645,21.865,5.96,77.195,10537.42
Egypt,2011,Upper Egypt,4.845,29.19,34.465,4.365,73.63,9530.369
Ghana,2011,Western,3.365,35.96,45.165,7.195,41.615,3373.515
Ghana,2011,Central,3.345,50.385,81.58,6.92,39.645,3380.861
Ghana,2011,Greater Accra,3.17,32.67,45.855,8.91,61.45,3380.861
Ghana,2011,Volta,3.715,31.63,46.51,6.315,32.72,3337.57
Ghana,2011,Eastern,3.35,45.5,71.905,7.38,36.415,3380.861
Ghana,2011,Ashanti,3.475,57.9,75.095,7.73,45.335,3380.861
Ghana,2011,Brong Ahafo,3.495,33.075,57.75,6.1,34.51,3378.134
Ghana,2011,Northern,5.415,60.88,115.025,2.695,30.69,3371.989
Ghana,2011,Upper East,4.735,33.97,53.205,3.875,26.98,3355.394
Ghana,2011,Upper West,4.79,75.875,107.825,3.59,30.455,3315.562
Guinea,2011,Boke,5.891429,60.51143,101.1686,2.385714,27.53571,1203.75
Guinea,2011,Conakry,6.38,47.45857,69.87429,5.794286,60.88143,1197.64
Guinea,2011,Faranah,7.071429,93.13143,157.4329,1.13,18.86857,1205.192
Guinea,2011,Kankan,6.681429,98.20714,196.0971,0.9342857,23.73286,1207.295
Guinea,2011,Kindia,6.262857,51.35857,121.3157,1.831429,24.88,1201.453
Guinea,2011,Labe,5.37,79.74714,122.72,1.485714,16.94857,1204.577
Guinea,2011,Mamou,5.181429,70.23429,122.5886,1.184286,18.51143,1198.183
Guinea,2011,Nzerekore,6.572857,61.25286,111.1386,1.911429,19.36143,1215.371
Guatemala,2011,Norte,5.3125,25.3275,36.01,3.94,30.1975,3386.258
Guatemala,2011,Nororiente,4.72,35.0575,48.52,5.6225,50.28,7072.112
Guatemala,2011,Suroriente,4.74,23.335,30.0925,5.47,50.135,3206.572
Guatemala,2011,Central,4.665,37.155,44.52,5.965,56.665,6862.837
Guatemala,2011,Suroccidente,5.1675,30.85,39.4275,5.22,49.3075,5064.889
Guatemala,2011,Noroccidente,5.59,37.9575,49.7475,3.7275,39.2425,2495.306
Guatemala,2011,Peten,5.0375,24.2275,33.525,5.065,37.5525,2907.096
Haiti,2011,Aire Metropolitaine + Reste-Ouest,4.348333,68.34333,98.32333,7.256667,41.53333,1864.766
Haiti,2011,Sud-Est,4.5,50.06333,67.625,4.558333,22.785,1641.326
Haiti,2011,Nord,5.095,43.02333,78.02,6.066667,31.19,1582.792
Haiti,2011,Nord-Est,4.901667,55.59167,90.37167,4.983333,22.97333,1852.156
Haiti,2011,Artibonite,4.125,50.69167,86.69167,4.983333,24.05,1582.793
Haiti,2011,Centre,4.888333,58.95667,83.18,3.87,17.59333,1951.362
Haiti,2011,Sud,4.663333,53.97833,74.79167,5.895,28.555,1582.792
Haiti,2011,Grand-Anse + Nippes,4.608333,62.375,95.415,4.631667,20.32833,1582.793
Haiti,2011,Nord-Ouest,4.8,39.74,49.82167,5.386667,22.84333,1582.793
Indonesia,2011,West Java + Banten,4.004,35.76,42.974,8.198,56.472,7071.609
Indonesia,2011,Central Java,3.698,34.942,41.656,8.024,51.88,5599.215
Indonesia,2011,DI Yogyakarta,3.42,27.176,30.64,9.99,56.368,5372.346
Indonesia,2011,East Java,3.788,23.97,27.918,7.874,52.948,8344.892
Indonesia,2011,Bali,3.856,28.004,30.588,8.646,61.256,6842.333
Indonesia,2011,Aceh,4.456,32.02,38.154,8.992,50.862,7357.462
Indonesia,2011,North Sumatra,4.33,29.78,41.064,9.078,51.704,8642.058
Indonesia,2011,West Sumatra,4.266,35.43,41.902,9.216,53.806,7446.061
Indonesia,2011,South Sumatra + Bangka Belitung,4.08,29.722,37.258,7.912,52.528,8472.749
Indonesia,2011,Lampung,3.936,20.1,29.496,7.932,47.068,5555.363
Indonesia,2011,West Nusa Tenggara,3.872,51.332,66.84,7.456,43.654,4244.279
Indonesia,2011,West Kalimantan,4.334,27.948,36.756,6.912,46.75,5804.476
Indonesia,2011,South Kalimantan,3.67,38.932,50.526,7.822,53.826,6598.774
Indonesia,2011,North Sulawesi + Gorontalo,4.224,35.746,42.954,8.846,50.198,5407.236
Indonesia,2011,Bengkulu,3.972,25.86,36.594,8.57,48.196,4540.264
Indonesia,2011,South + West Sulawesi,4.542,29.462,40.138,8.284,51.294,5506.51
Indonesia,2011,Jambi,4.052,25.336,27.5,7.768,50.104,7240.75
Indonesia,2011,East Nusa Tenggara,4.982,47.412,55.326,7.604,30.822,2480.41
Indonesia,2011,Central Kalimantan,4.066,30.722,38.894,8.138,48.396,7893.643
Indonesia,2011,Central Sulawesi,4.46,63.546,87.022,8.056,45.302,5534.84
Indonesia,2011,Southeast Sulawesi,4.498,37.142,47.902,8.466,46.102,5786.49
Indonesia,2011,Maluku + North Maluku,5.146,34.262,53.586,9.0,45.37,2107.742
Indonesia,2011,Papua + West Papua,4.35,47.852,102.548,6.064,34.224,12397.15
Jordan,2011,Amman + Madaba + Balqa + Zarqa,4.956667,18.71,23.72333,6.413333,87.90667,10939.73
Jordan,2011,Marfraq + Irbid + Aljoun + Jerash,5.266667,19.74667,21.63333,6.396667,83.41667,7825.439
Jordan,2011,Karak + Tafiela + Maaan + Aqaba,5.273333,20.41,25.64,6.143333,86.64667,9911.554
Cambodia,2011,Banteay Mean Chey,4.74,43.0975,48.84,4.56,47.71,2774.684
Cambodia,2011,Kampong Cham,4.625,41.3025,44.74,4.5125,41.255,2688.389
Cambodia,2011,Kampong Chhnang,4.6725,60.105,79.465,4.6475,39.1675,2663.128
Cambodia,2011,Kampong Speu,4.91,43.4825,48.855,5.2925,42.195,2663.128
Cambodia,2011,Kampong Thom,4.81,42.7475,49.1225,4.3875,40.0575,2663.128
Cambodia,2011,Kandal,4.675,36.105,42.8,5.6575,49.6475,2665.517
Cambodia,2011,Kratie,4.8575,49.4025,58.5625,4.51,38.07,2684.244
Cambodia,2011,Phnom Penh,5.09,6.7175,11.84,8.3075,75.04,2663.128
Cambodia,2011,Prey Veng,4.24,44.5675,52.49,4.3575,40.3325,2698.099
Cambodia,2011,Pursat,4.695,39.535,41.0075,4.8475,39.47,2696.877
Cambodia,2011,Siem Reap,4.9975,30.3325,36.2725,4.2675,42.3875,2663.128
Cambodia,2011,Svay Rieng,4.105,47.465,57.425,4.505,40.9,2945.134
Cambodia,2011,Takeo,4.5725,47.9725,61.855,5.3825,42.7375,2730.5
Cambodia,2011,Otdar Mean Chey,4.8875,34.9125,38.915,4.035,41.7975,2719.785
Cambodia,2011,Battambang & Krong Pailin,4.705,34.5775,46.3,5.4975,49.455,2701.827
Cambodia,2011,Kampot & Kep & Preah Sihanouk & Kaoh Kong,4.7325,49.0225,60.2125,5.3,43.0575,2689.598
Cambodia,2011,Preah Vihear & Steung Treng,5.165,62.09,78.34,3.9125,34.02,2691.755
Cambodia,2011,Mondol Kiri & Rattanak Kiri,5.4,73.8525,90.35,2.99,39.745,2685.553
Liberia,2011,South Central + Monrovia,4.8,58.15333,94.67667,5.6,29.64667,763.1583
Liberia,2011,North Western,4.61,70.43,115.34,2.286667,13.32,780.0342
Liberia,2011,South Eastern A,5.06,64.17667,102.5333,2.72,11.88,782.3713
Liberia,2011,South Eastern B,5.696667,80.49,129.65,3.223333,13.90333,808.7384
Liberia,2011,North Central,5.22,51.30667,90.48333,2.78,14.22,791.7985
Lesotho,2011,Butha-Bothe,3.558,69.668,95.06,8.216,24.892,1827.354
Lesotho,2011,Leribe,3.408,98.222,125.306,8.268,27.514,3007.241
Lesotho,2011,Berea,3.45,57.394,85.052,8.59,34.556,2542.366
Lesotho,2011,Maseru,3.256,75.594,103.064,8.642,35.428,2663.248
Lesotho,2011,Mafeteng,3.354,79.754,107.38,8.11,27.9,2294.095
Lesotho,2011,Mohale's Hoek,3.494,87.19,115.24,7.438,22.148,1799.642
Lesotho,2011,Quthing,3.726,81.484,106.698,7.24,21.33,1852.026
Lesotho,2011,Qacha's-Nek,3.408,69.26,92.808,7.68,20.952,2771.78
Lesotho,2011,Mokhotlong,3.972,81.14,97.754,6.958,12.776,2775.544
Lesotho,2011,Thaba Tseka,3.988,74.624,92.406,6.942,12.152,2665.486
Mali,2011,Kayes,5.418333,61.855,104.8567,1.138333,24.11333,1913.35
Mali,2011,Koulikoro,5.47,61.625,107.3517,1.628333,24.42333,1906.848
Mali,2011,Sikasso,6.123333,78.24333,127.175,1.438333,25.28167,1904.608
Mali,2011,Segou,5.6,59.205,123.415,1.21,23.11167,1905.139
Mali,2011,Bamako,5.801667,40.90667,62.00833,4.711667,52.31667,1906.207
Malawi,2011,Northern,4.976,63.398,88.642,7.068,17.246,1119.465
Malawi,2011,Central,4.662,56.132,105.226,5.152,15.728,1083.06
Malawi,2011,Southern,4.472,64.942,103.378,5.374,17.584,1054.13
Namibia,2011,Caprivi,4.07,67.27286,82.57857,8.544286,26.83571,8754.199
Namibia,2011,Erongo,3.304286,40.33571,53.7,9.807143,64.65429,8726.374
Namibia,2011,Hardap,3.881429,42.88286,54.55429,8.802857,57.06429,8726.374
Namibia,2011,Karas,3.69,42.46714,50.77,9.3,57.15857,8740.028
Namibia,2011,Kavango,5.857143,55.1,83.39143,7.047143,24.64143,8682.044
Namibia,2011,Khomas,3.845714,26.65714,38.88429,10.72714,67.67286,8726.373
Namibia,2011,Kunene,3.845714,36.13429,51.1,6.482857,35.53143,8716.382
Namibia,2011,Ohangwena,5.488571,51.11,72.58714,7.675714,21.72714,8554.422
Namibia,2011,Omaheke,3.717143,40.72286,54.24857,7.117143,39.83571,8726.375
Namibia,2011,Omusati,5.095714,35.56286,53.78857,8.38,25.81143,8686.514
Namibia,2011,Oshana,4.16,32.70286,51.98714,9.652857,40.15286,8726.374
Namibia,2011,Oshikoto,4.482857,46.27286,64.66286,8.478571,34.62143,8726.374
Namibia,2011,Otjozondjupa,3.902857,25.32571,49.75286,7.912857,52.69857,8726.374
Niger,2011,Tahoua /Agadez,5.77,52.71667,122.2417,0.7783333,11.46667,955.4883
Niger,2011,Zinder /Diffa,5.326667,49.22833,141.73,0.8666667,10.80333,866.0584
Niger,2011,Dosso,6.761667,66.715,170.38,1.086667,10.62167,914.1211
Niger,2011,Maradi,6.6,58.84667,133.43,0.7516667,12.85333,884.694
Niger,2011,Tillaberi,5.845,63.67667,167.4617,1.035,10.575,864.6904
Niger,2011,Niamey,5.89,41.75667,82.91167,4.795,48.59167,853.6407
Nigeria,2011,North Central,4.69,65.894,107.096,6.092,32.792,4428.629
Nigeria,2011,North East,5.34,75.034,160.38,2.878,23.174,3016.011
Nigeria,2011,North West,5.564,78.016,178.812,2.476,27.064,4296.286
Nigeria,2011,South East,3.946,80.566,129.484,9.478,40.38,5424.493
Nigeria,2011,South South,3.776,62.336,102.168,9.278,39.906,6553.439
Nigeria,2011,South West,3.644,55.02,81.646,9.452,44.79,7122.523
Pakistan,2011,Punjab + Islamabad,6.475,77.32167,92.04333,2.516667,53.835,4253.572
Pakistan,2011,Sindh,7.07,77.81167,99.74,2.413333,49.76833,5128.482
Pakistan,2011,Khyber Pakhtunkhwa (NWFP),7.451667,55.515,64.075,1.371667,43.42667,3702.791
Philippines,2011,Ilocos,4.634,23.506,25.21,11.02,61.368,4205.02
Philippines,2011,Cagayan Valley,4.514,28.254,36.228,10.222,56.298,4210.733
Philippines,2011,Central Luzon,4.74,21.04,28.526,10.524,65.038,5596.018
Philippines,2011,National Capital,4.79,18.728,23.824,11.566,71.902,12415.94
Philippines,2011,Bicol,4.954,24.812,36.65,9.918,52.154,2531.634
Philippines,2011,Calabarzon,4.538,12.254,16.694,10.818,68.148,5610.425
Philippines,2011,Mimaropa,4.504,41.254,46.618,9.018,47.226,5661.167
Philippines,2011,Eastern Visayas,4.684,23.248,33.354,9.906,52.776,3503.833
Philippines,2011,Western Visayas,4.668,31.768,36.842,10.488,52.936,5639.659
Philippines,2011,Central Visayas,4.628,17.128,24.036,9.756,57.792,5563.154
Philippines,2011,Zamboanga Peninsula,5.154,20.21,31.21,9.498,53.508,3934.273
Philippines,2011,Soccsksargen,4.832,26.168,42.5,9.1,51.268,3934.273
Philippines,2011,Northern Mindanao,4.85,23.71,36.912,9.562,55.64,3934.273
Philippines,2011,Davao,4.634,32.12,46.556,9.678,55.462,3934.273
Philippines,2011,Cordillera,4.656,19.822,26.122,11.162,62.008,4197.402
Philippines,2011,Caraga,5.054,28.006,33.696,9.706,55.3,3934.273
Philippines,2011,ARMM,5.936,42.676,66.238,7.166,31.34,4021.285
Rwanda,2011,Ville de Kigali,4.204,40.74,51.132,6.978,35.736,1393.893
Rwanda,2011,South,4.302,41.664,66.714,4.422,14.476,1382.213
Rwanda,2011,West,4.562,45.916,66.556,4.082,14.796,1353.462
Rwanda,2011,North,4.4,53.456,70.974,4.348,14.482,1393.502
Rwanda,2011,East,4.424,48.712,84.588,4.134,16.044,1389.121
Sierra Leone,2011,Eastern,5.468,94.76,155.858,2.466,14.622,1631.757
Sierra Leone,2011,Northern + North Western,6.55,82.24,144.76,2.232,14.268,1638.813
Sierra Leone,2011,Southern,5.594,94.184,141.694,2.382,14.354,1641.651
Sierra Leone,2011,Western,5.41,103.148,161.774,6.468,40.312,1642.166
Togo,2011,Lome,4.006,46.27,62.072,6.437333,51.946,1303.355
Togo,2011,Maritime,4.140667,56.44267,95.91933,3.803333,25.22467,1342.344
Togo,2011,Plateaux,4.669333,57.51067,102.9007,3.904,25.134,1337.177
Togo,2011,Centrale,5.5,55.62067,117.0353,3.957333,31.12867,1333.974
Togo,2011,Kara,5.166,46.37,115.2467,3.892,28.916,1376.762
Togo,2011,Savanes,6.572,54.61933,105.3673,1.994667,25.13133,1357.03
Turkey,2011,Central,3.482,18.192,18.996,5.962,76.778,15423.5
Turkey,2011,North,3.654,9.558,11.652,5.456,74.276,13474.85
Turkey,2011,East,5.308,18.33,24.112,3.556,70.242,8613.861
Tanzania,2011,Dodoma,4.532,37.878,71.386,4.92,11.792,1354.753
Tanzania,2011,Arusha + Manyara,4.824,34.81,39.054,5.894,17.854,2619.096
Tanzania,2011,Kilimanjaro,3.96,29.454,40.908,7.632,27.658,2443.783
Tanzania,2011,Tanga,4.246,44.766,78.1,5.914,20.81,2102.566
Tanzania,2011,Morogoro,4.546,64.614,83.124,5.716,19.104,2056.124
Tanzania,2011,Pwani,4.768,45.394,63.14,5.18,18.388,1594.023
Tanzania,2011,Dar es Salaam,3.942,77.462,112.424,7.896,42.924,4403.673
Tanzania,2011,Lindi,4.058,75.22,85.26,4.532,14.264,1847.968
Tanzania,2011,Mtwara,4.144,40.868,64.984,5.702,16.244,1902.119
Tanzania,2011,Ruvuma,4.51,31.672,51.576,6.77,18.884,2357.241
Tanzania,2011,Iringa + Nijombe,4.16,72.4,111.362,6.626,21.502,2666.408
Tanzania,2011,Mbeya,4.844,59.962,81.446,6.07,19.684,2440.016
Tanzania,2011,Singida,5.294,27.814,38.928,5.874,14.166,1341.297
Tanzania,2011,Tabora,6.256,47.518,70.764,4.274,16.066,1454.564
Tanzania,2011,Katavi + Rukwa,5.178,53.078,76.442,4.604,14.712,1990.73
Tanzania,2011,Kigoma,5.342,45.266,86.912,5.34,14.596,1359.538
Tanzania,2011,Geita + Kagera + Mwanza + Shinyanga + Simiyu,5.946,42.778,80.704,5.184,18.31,1622.862
Tanzania,2011,Mara,5.96,76.096,137.736,6.086,15.996,1785.534
Tanzania,2011,Zanzibar North,5.19,57.228,64.256,5.914,23.138,2191.003
Tanzania,2011,Zanzibar South,4.878,38.528,52.798,7.932,31.784,2191.003
Tanzania,2011,Zanzibar town or West,5.728,71.1,80.538,8.766,55.492,2191.003
Tanzania,2011,Pemba North,5.736,41.708,65.922,5.294,24.19,2191.003
Tanzania,2011,Pemba South,6.036,48.87,64.1,6.552,28.724,2191.003
Zambia,2011,Central,5.293333,41.93,80.86667,6.683333,21.85,3321.501
Zambia,2011,Copperbelt,5.166667,54.94667,82.9,8.44,44.30667,3306.87
Zambia,2011,Eastern + Northern + Muchinga,5.133333,60.33667,105.6133,5.256667,15.14,3315.112
Zambia,2011,Luapula,4.916667,55.49,102.0333,5.456667,13.96667,3284.792
Zambia,2011,Lusaka,4.67,55.94333,90.56333,8.273333,46.06333,3302.778
Zambia,2011,Northwestern,5.256667,41.37667,68.68667,5.923333,14.29667,3326.287
Zambia,2011,Southern,5.406667,45.6,69.57333,7.046667,22.56,3329.444
Zambia,2011,Western,4.62,50.60333,77.48333,5.603333,9.36,3346.619
Zimbabwe,2011,Manicaland,3.968,69.746,107.206,8.836,33.158,1428.28
Zimbabwe,2011,Mashonaland Central,4.406,52.484,83.958,7.746,27.548,1444.056
Zimbabwe,2011,Mashonaland East,3.938,41.1,63.626,9.118,31.82,1444.453
Zimbabwe,2011,Mashonaland West,4.302,84.378,115.426,8.494,33.616,1456.661
Zimbabwe,2011,Matabeleland North,4.374,30.746,42.846,7.948,23.396,1520.843
Zimbabwe,2011,Matabeleland South,4.38,32.892,44.512,8.778,28.608,1614.248
Zimbabwe,2011,Midlands,4.48,48.878,75.934,9.06,34.604,1448.774
Zimbabwe,2011,Masvingo,4.154,48.166,69.35,8.76,26.044,1448.73
Zimbabwe,2011,Harare/Chitungwiza,3.784,59.002,81.06,10.372,63.204,1448.774
Zimbabwe,2011,Bulawayo,3.822,35.856,48.088,10.432,73.66,1448.774
Pakistan,2012,Punjab + Islamabad,6.41,76.61,91.15,2.62,54.37,4285.788
Pakistan,2012,Sindh,6.99,77.14,99.09,2.52,49.96,5167.617
Pakistan,2012,Khyber Pakhtunkhwa (NWFP),7.37,53.31,61.38,1.44,43.43,3730.214
Niger,2012,Tahoua /Agadez,5.74,46.69,106.04,0.79,12.03,969.6174
Niger,2012,Zinder /Diffa,5.32,41.44,125.97,0.89,11.3,880.0698
Niger,2012,Dosso,6.69,62.98,164.09,1.15,10.98,929.5026
Niger,2012,Maradi,6.74,53.0,121.27,0.81,13.55,899.3672
Niger,2012,Tillaberi,5.6,63.43,164.63,1.12,11.33,878.936
Niger,2012,Niamey,5.79,39.57,74.25,4.89,50.31,867.2757
Senegal,2012,Dakar + Thies (West),7.59,41.81,55.49,4.21,57.58,2185.046
Cote d'Ivoire,2012,Center,5.28,69.86,123.72,3.17,31.89,2752.99
Cote d'Ivoire,2012,Center North,5.41,40.67,78.61,2.84,38.74,2752.99
Cote d'Ivoire,2012,North East,4.53,76.75,127.83,2.42,26.31,2757.147
Cote d'Ivoire,2012,Center East,4.47,68.13,134.86,3.75,37.5,2775.655
Cote d'Ivoire,2012,South + Abidjan,4.97,68.96,102.19,4.76,50.0,2757.713
Cote d'Ivoire,2012,South West,4.31,51.27,73.89,2.44,25.68,2743.654
Cote d'Ivoire,2012,Center West,5.23,37.99,64.25,2.89,32.71,2752.99
Cote d'Ivoire,2012,North West,6.96,110.71,174.42,1.01,31.31,2738.286
Indonesia,2012,West Java + Banten,4.0,35.88,43.1,8.84,58.07,7334.982
Indonesia,2012,Central Java,3.64,39.19,46.36,8.63,53.22,5810.419
Indonesia,2012,DI Yogyakarta,3.37,29.99,33.14,10.85,57.06,5535.954
Indonesia,2012,East Java,3.8,19.79,23.01,8.46,54.55,8676.8
Indonesia,2012,Bali,3.84,29.82,31.61,9.36,61.88,7164.396
Indonesia,2012,Aceh,4.49,33.45,34.5,9.86,53.19,7220.908
Indonesia,2012,North Sumatra,4.27,26.88,37.05,9.83,53.15,9028.446
Indonesia,2012,West Sumatra,4.26,34.63,39.59,10.04,56.55,7729.271
Indonesia,2012,South Sumatra + Bangka Belitung,4.01,28.08,35.59,8.61,54.66,8779.334
Indonesia,2012,Lampung,3.92,18.0,28.02,8.5,48.58,5934.301
Indonesia,2012,West Nusa Tenggara,3.85,45.42,60.06,8.07,44.35,4402.357
Indonesia,2012,West Kalimantan,4.29,27.06,34.91,7.49,48.27,6007.083
Indonesia,2012,South Kalimantan,3.61,35.55,44.67,8.39,54.74,6847.307
Indonesia,2012,North Sulawesi + Gorontalo,4.2,35.76,41.63,9.41,51.7,5665.457
Indonesia,2012,Bengkulu,3.94,22.54,33.04,9.25,50.13,4688.962
Indonesia,2012,South + West Sulawesi,4.56,27.56,37.85,9.09,53.36,5856.672
Indonesia,2012,Jambi,4.03,21.69,22.64,8.27,51.13,7630.304
Indonesia,2012,East Nusa Tenggara,4.99,46.57,51.08,8.32,32.06,2572.049
Indonesia,2012,Central Kalimantan,4.02,33.12,41.98,8.57,50.0,8228.108
Indonesia,2012,Central Sulawesi,4.43,72.63,100.06,8.71,47.29,5830.688
Indonesia,2012,Southeast Sulawesi,4.45,39.53,47.9,9.22,48.06,6207.885
Indonesia,2012,Maluku + North Maluku,5.09,30.7,46.82,9.81,46.63,2189.97
Indonesia,2012,Papua + West Papua,4.32,48.27,111.42,6.5,34.1,13012.24
Benin,2012,Atacora + Donga,6.53,40.27,69.4,1.45,23.67,1245.57
Benin,2012,Atlantique + Littoral,4.28,44.59,63.36,5.02,44.32,1672.407
Benin,2012,Borgou + Alibori,5.98,49.23,84.27,1.92,25.98,2356.699
Benin,2012,Mono + Couffo,4.74,42.77,73.8,2.3,22.64,2184.97
Benin,2012,Oueme + Plateau,4.85,28.66,50.43,2.78,30.74,2506.92
Benin,2012,Zou + Collines,4.62,47.86,87.83,2.54,24.55,989.1379
Mali,2012,Kayes,5.4,56.7,92.82,1.23,25.28,2016.957
Mali,2012,Koulikoro,5.38,53.48,86.58,1.75,25.95,2011.373
Mali,2012,Sikasso,6.16,72.87,109.94,1.54,26.33,2007.557
Mali,2012,Segou,5.55,49.54,102.28,1.18,23.67,2009.677
Mali,2012,Bamako,5.82,37.14,54.59,4.86,53.24,2011.03
Peru,2012,Amazonas,3.86,19.2,22.96,7.54,38.28,5398.067
Peru,2012,Ancash,3.69,17.9,22.79,9.3,53.23,10222.47
Peru,2012,Apurimac,3.43,19.35,25.56,8.0,37.72,3704.492
Peru,2012,Arequipa,3.27,12.43,12.43,10.92,64.26,14992.65
Peru,2012,Ayacucho,3.38,16.23,17.94,7.53,41.46,5268.132
Peru,2012,Cajamarca,3.76,27.4,37.31,7.12,40.24,5808.311
Peru,2012,Cusco,3.45,15.69,21.59,8.96,48.36,7560.089
Peru,2012,Hauncavelica,3.71,20.66,33.15,7.3,36.89,5415.964
Peru,2012,Huanuco,3.81,18.55,30.06,7.65,39.92,4305.683
Peru,2012,Ica,3.55,31.45,31.45,11.41,64.79,13241.66
Peru,2012,Junin,3.58,17.01,22.1,9.66,53.9,7838.386
Peru,2012,La Libertad,3.74,8.46,9.69,9.0,55.14,8870.265
Peru,2012,Lambayeque,3.96,12.82,12.82,9.33,57.75,7420.891
Peru,2012,Loreto,4.84,21.99,32.14,8.41,40.37,6734.642
Peru,2012,Madre de Dios,3.59,15.22,21.84,9.5,56.21,9942.327
Peru,2012,Pasco,3.75,12.3,15.99,9.3,48.03,10130.4
Peru,2012,Piura,4.16,6.45,10.57,9.29,53.48,7239.612
Peru,2012,Puno,3.24,31.35,35.59,8.83,39.15,5264.937
Peru,2012,San Martin,3.95,29.99,34.17,8.21,49.14,5343.927
Peru,2012,Tacna,3.25,11.75,20.41,10.76,64.76,14580.88
